A-308	/Volumes/Seagate\ Basic/O054_pan_star_filtered/A-308-LFB4861_L4_DSG.bam	S1_F_A
A-465	/Volumes/Seagate\ Basic/O054_pan_star_filtered/A-465-LFC0853_L4_DSG.bam	S1_F_A
A-603	/Volumes/Seagate\ Basic/O054_pan_star_filtered/A-603-LFC0850_L4_DSG.bam	S1_F_A
A-636	/Volumes/Seagate\ Basic/O054_pan_star_filtered/A-636-LFC0844_L4_DSG.bam	S1_F_A
A-673	/Volumes/Seagate\ Basic/O054_pan_star_filtered/A-673-LFC0848_L4_DSG.bam	S1_F_A
O-755	/Volumes/Seagate\ Basic/O054_pan_star_filtered/O-755-LFB4863_L4_DSG.bam	S1_F_O
O-804	/Volumes/Seagate\ Basic/O054_pan_star_filtered/O-804-LFB4855_L4_DSG.bam	S1_F_O
